0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.452555413,0.53668954,0.61543509,0.678096598,0.77549837,0.842766875,0.88305683,0.923188164,0.952217087,0.97499339,0.985259919,0.998545198,0.994940541,0.996862019,,,,,,,,,,,,,,
51,投资,网络架构,线路联络率,,,0.39993,0.43952307,0.465992126,0.500837982,0.541461507,0.569076044,0.625857187,0.666607444,0.717047407,0.770825962,0.793865094,0.840262098,0.878540705,0.903335076,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.3796,0.399773029,0.404170532,0.441238744,0.498788883,0.520521827,0.556809634,0.568502636,0.585557715,0.658668779,0.72594709,0.743266113,0.836280558,0.847988486,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.3905,0.443496429,0.462566775,0.481532013,0.48792951,0.54613253,0.555416783,0.628176381,0.698980833,0.705970642,0.728057437,0.812928133,0.833948132,0.906144213,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4104,0.4435911,0.446529891,0.490010739,0.490623253,0.522575092,0.539950714,0.562426162,0.581548652,0.589326865,0.596546119,0.670741543,0.721634057,0.787032144,,,,,,,,,,,,,,
,,,自动化率,,,0.38194,0.416823853,0.436692457,0.438439227,0.440192984,0.476288808,0.514947583,0.520182884,0.584078681,0.627981929,0.702502451,0.73751049,0.853914229,0.975454688,,,,,,,,,,,,,,
,,,运行80年以上配电比例,,,0.33744,0.33260336,0.318301416,0.296338618,0.29367157,0.275610769,0.233488256,0.232515388,0.228136349,0.214372122,0.213871921,0.202714935,0.198255207,0.168748224,,,,,,,,,,,,,,
,,,运行80年以上线路比例,,,0.32758,0.30497698,0.258112184,0.237334153,0.228869235,0.202739997,0.188717148,0.167895356,0.150518186,0.127212954,0.122802905,0.119159752,0.101841868,0.090927814,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6671,0.68998153,0.68811858,0.659286411,0.629552594,0.669529184,0.680844227,0.7,0.7,0.7,0.64834,0.630121646,0.677821855,0.640067177,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.5312,0.541368686,0.550623512,0.574746066,0.583640946,0.606347358,0.616684137,0.620619169,0.637612313,0.65573872,0.66098463,0.67130858,0.679364283,0.680270102,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.07448,0.08587544,0.106464077,0.109285375,0.12056909,0.121654212,0.127858576,0.151704201,0.168467515,0.196938525,0.206096166,0.256795823,0.300900506,0.342274326,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.10264,0.115968537,0.117824034,0.132855014,0.151549612,0.158239445,0.161291206,0.166705982,0.187615675,0.211978911,0.212402869,0.221748595,0.246014227,0.27377869,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.739627024,0.787464542,0.82222626,0.862224823,0.885221178,0.919171247,0.949154962,0.960381612,0.978111601,0.981980168,0.996289861,0.995910961,0.997971971,0.999,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005913891,0.005295552,0.005106913,0.004598637,0.004539981,0.003804399,0.003486818,0.003208162,0.002956561,0.002773479,0.002299731,0.001941345,0.00146439,0.0011171,,,,,,,,,,,,,,
,,,电压合格率,,,0.581420804,0.632276785,0.684530061,0.729518633,0.767020968,0.818878531,0.871080373,0.904303202,0.935923141,0.959287033,0.970850579,0.982349543,0.990456361,0.999,,,,,,,,,,,,,,
,,,系统失负荷量,,,2147.21127,2119.90537,2117.204887,2113.425048,2085.874402,2045.300281,2049.745577,2068.064546,2060.965637,2049.54645,2047.156626,2038.761464,2042.524172,2022.883725,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.360926713,0.314729506,0.291377406,0.259165056,0.230777432,0.193912681,0.155359021,0.126056643,0.101538205,0.080407177,0.064630387,0.049129168,0.035182152,0.027968072,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.641600671,0.650991927,0.657527998,0.666721784,0.671838808,0.679655941,0.68542283,0.689796843,0.693758072,0.695582681,0.696888575,0.699054727,0.69908137,0.699854952,,,,,,,,,,,,,,
,,,配电重载比例,,,0.116217024,0.110392229,0.106783498,0.100272498,0.101785675,0.092229411,0.091670964,0.084517305,0.084751983,0.085006529,0.076564226,0.069021576,0.063656826,0.050473458,,,,,,,,,,,,,,
,,,网损率,,,0.129217367,0.124187534,0.120911651,0.117312927,0.114720341,0.111345071,0.108496598,0.106441753,0.104857494,0.103469183,0.102664397,0.101812664,0.101160217,0.100819028,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.767364559,0.770906232,0.77487488,0.779661135,0.78249819,0.786089739,0.790538263,0.792463139,0.794164476,0.796833103,0.79796861,0.798864126,0.79934165,0.799765603,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.369889561,0.475322202,0.531376547,0.605619657,0.66467588,0.746251954,0.809848398,0.859919014,0.907529089,0.93817419,0.960191913,0.97493703,0.990156465,0.992497442,,,,,,,,,,,,,,
52,投资,网络架构,线路联络率,,,0.39471,0.41983987,0.458605085,0.483114979,0.488697641,0.525838661,0.53945204,0.566065007,0.605878246,0.624189233,0.644301997,0.700284682,0.76774544,0.803317645,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.3418,0.3564974,0.394489837,0.398209313,0.439964404,0.481886726,0.519818096,0.55962131,0.613664739,0.623658708,0.642635751,0.684774295,0.710110944,0.742268826,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.36395,0.372996757,0.383547237,0.415929582,0.447361975,0.501556683,0.560238815,0.609459796,0.67031871,0.674149103,0.716138961,0.791026635,0.84165234,0.870268519,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4447,0.475050775,0.49423095,0.532719185,0.579998013,0.617552884,0.68038889,0.744005252,0.813011739,0.880796592,0.947957332,0.95,0.95,0.95,,,,,,,,,,,,,,
,,,自动化率,,,0.37732,0.408889107,0.423813559,0.455175762,0.478920765,0.491931445,0.532925733,0.621213762,0.642852708,0.702209442,0.724212004,0.836585567,0.89110306,0.968331992,,,,,,,,,,,,,,
,,,运行81年以上配电比例,,,0.32575,0.297355458,0.274211292,0.26178038,0.259206206,0.221016492,0.189263789,0.177434802,0.155935619,0.136105806,0.120499007,0.103247566,0.087158153,0.08,,,,,,,,,,,,,,
,,,运行81年以上线路比例,,,0.33571,0.280821415,0.240055506,0.22597225,0.224917713,0.209360904,0.19679925,0.16540977,0.157442532,0.151617159,0.127257335,0.106387132,0.095996656,0.090780837,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6582,0.697692,0.7,0.63007,0.647774967,0.613054229,0.672888321,0.635475731,0.649265554,0.7,0.68215,0.633512705,0.682229832,0.666470323,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.52784,0.529247573,0.544268124,0.55186196,0.5616378,0.57059726,0.596274137,0.607546558,0.608298758,0.632833475,0.658508433,0.683939401,0.68820588,0.713210694,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.07252,0.08076915,0.082101841,0.089326803,0.109492329,0.136838038,0.152232317,0.166275748,0.196122245,0.207399274,0.241775704,0.265409279,0.301969407,0.343490201,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.11935,0.1337402,0.138860539,0.139892075,0.159257135,0.159393641,0.159621346,0.167784838,0.174831801,0.194013347,0.205072108,0.209349326,0.212519473,0.226849357,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.217091534,0.351141947,0.476181187,0.553014525,0.604827783,0.706201716,0.795780066,0.861668386,0.91176297,0.929361273,0.943868749,0.965245559,0.978177027,0.990216174,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.006098325,0.005534418,0.005143135,0.004728984,0.004052882,0.003358874,0.002471798,0.00190988,0.001488194,0.001283902,0.001053975,0.000871844,0.000830685,0.000786108,,,,,,,,,,,,,,
,,,电压合格率,,,0.548179514,0.613000331,0.669984538,0.703489456,0.736598409,0.793289674,0.846743285,0.885195752,0.924165086,0.931168504,0.953761679,0.975163469,0.981617041,0.991423179,,,,,,,,,,,,,,
,,,系统失负荷量,,,2134.908569,2142.142191,2112.093061,2088.945809,2099.097483,2075.599171,2078.878206,2023.691566,2035.455329,2039.437387,2049.78063,2018.462255,2055.684765,2009.349383,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.147792647,0.141099078,0.136254038,0.131676026,0.129301095,0.119553,0.113131136,0.10522726,0.092661044,0.090028606,0.086323318,0.078246147,0.068045493,0.066366772,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.636523189,0.645747978,0.655954891,0.660497929,0.665590156,0.674636251,0.68186783,0.686710526,0.691655482,0.693412391,0.694961021,0.697025489,0.69893183,0.699392297,,,,,,,,,,,,,,
,,,配电重载比例,,,0.115980518,0.111692875,0.104765946,0.099952755,0.09328332,0.080550952,0.069838791,0.059692656,0.049515044,0.047828663,0.042608466,0.036105178,0.039455193,0.036786949,,,,,,,,,,,,,,
,,,网损率,,,0.130832367,0.125886467,0.121262693,0.118514537,0.116263844,0.111937905,0.108906523,0.106414723,0.104288351,0.10368101,0.102922682,0.101945261,0.101354334,0.101080837,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.765077793,0.769970546,0.775023945,0.777506524,0.77898302,0.784038872,0.787675526,0.790867921,0.793262635,0.794448671,0.795889789,0.79721977,0.798345161,0.798929196,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.318189666,0.40444828,0.489767385,0.554398385,0.597669421,0.687879708,0.77320942,0.834735688,0.895923553,0.906846659,0.929963647,0.966122115,0.97553838,0.985535983,,,,,,,,,,,,,,
53,投资,网络架构,线路联络率,,,0.41283,0.41356392,0.425787031,0.452800853,0.462007804,0.482336147,0.500772107,0.508673178,0.543206434,0.56771108,0.585436282,0.636369238,0.694349547,0.751131909,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.4216,0.4502688,0.486869221,0.488816698,0.518774178,0.524554805,0.540141576,0.613292178,0.623367693,0.632451051,0.708164476,0.717471781,0.72690141,0.810598915,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.3995,0.417705786,0.443185839,0.50561173,0.542882537,0.5631243,0.602543001,0.627677652,0.647763337,0.732897947,0.804826646,0.909224159,0.93,0.93,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.401,0.4300725,0.459747503,0.470896379,0.473427447,0.475498693,0.481501864,0.489687395,0.491952199,0.54741981,0.588065731,0.611220819,0.681740421,0.715230919,,,,,,,,,,,,,,
,,,自动化率,,,0.42916,0.470216307,0.534635941,0.543902964,0.599562367,0.672309267,0.756011771,0.859081376,0.859654097,0.966107929,0.997,0.997,0.997,0.997,,,,,,,,,,,,,,
,,,运行82年以上配电比例,,,0.36817,0.307299227,0.284098135,0.24228836,0.240471197,0.223598135,0.193449653,0.167237225,0.166261674,0.159971441,0.14584063,0.134294914,0.122700786,0.109530902,,,,,,,,,,,,,,
,,,运行82年以上线路比例,,,0.32962,0.275617257,0.244013145,0.232097169,0.20250478,0.20078349,0.190878171,0.167813725,0.16367432,0.145833819,0.139271297,0.116802195,0.104868904,0.10348813,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.616,0.6379912,0.662809058,0.609320367,0.626198541,0.604156352,0.627355956,0.68827222,0.66397621,0.695714273,0.7,0.64792,0.615718376,0.672610754,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.48664,0.498968213,0.502674834,0.510023462,0.530060098,0.545078467,0.54619458,0.556806361,0.573961299,0.581832769,0.60721176,0.62970751,0.631896493,0.655607657,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.0512,0.0613248,0.071535379,0.081943777,0.097308235,0.107403964,0.12136648,0.143000055,0.15569131,0.161412965,0.172025868,0.209441494,0.218552199,0.252045324,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.12265,0.12816925,0.137086168,0.144097146,0.147658404,0.148396696,0.152467006,0.169412624,0.190540799,0.204178076,0.21797468,0.23189392,0.26406092,0.28412955,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.745002093,0.805211677,0.847944994,0.88395762,0.912102173,0.92164698,0.94257371,0.960946663,0.965578896,0.976017005,0.988814747,0.996109798,0.995237885,0.999,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005916159,0.004805058,0.004010058,0.003468655,0.00302215,0.00280159,0.002368247,0.00176874,0.001776594,0.001358562,0.000941754,0.000827806,0.000833445,0.000710626,,,,,,,,,,,,,,
,,,电压合格率,,,0.590735928,0.666938566,0.725788548,0.771023767,0.813614823,0.832606917,0.873333997,0.905062709,0.917371974,0.946431338,0.971602307,0.981568375,0.991714044,0.990309038,,,,,,,,,,,,,,
,,,系统失负荷量,,,2124.787557,2084.146737,2068.504217,2090.419735,2077.030961,2052.966124,2067.007144,2036.237659,2028.321054,2015.38515,2038.300375,2050.813883,2021.8674,2040.123367,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.142838513,0.136433926,0.130221654,0.122236953,0.121293753,0.118586788,0.110333625,0.104704685,0.104021096,0.094414475,0.089623866,0.082184404,0.073414222,0.06884319,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.637749386,0.65081784,0.659238187,0.667289694,0.673800428,0.67679215,0.681725467,0.686876132,0.68895248,0.69206473,0.695829804,0.698278979,0.698766456,0.699555027,,,,,,,,,,,,,,
,,,配电重载比例,,,0.109234688,0.094719859,0.082891046,0.073704183,0.070404474,0.068675363,0.059173284,0.046941823,0.050498325,0.04079509,0.033657188,0.030426193,0.029842356,0.033228426,,,,,,,,,,,,,,
,,,网损率,,,0.12759301,0.122067126,0.117861881,0.11436375,0.112136482,0.110929111,0.108763629,0.106377581,0.105758056,0.104150754,0.102794869,0.101923424,0.101571926,0.101043683,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.764617988,0.771335161,0.775957655,0.779398332,0.782998384,0.783925722,0.786956381,0.790337584,0.791859154,0.793052429,0.795740402,0.797580509,0.797898467,0.79871416,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.697624409,0.74724404,0.781092005,0.81777098,0.851602325,0.866400493,0.894815782,0.919922668,0.931075053,0.951790368,0.971632155,0.983419516,0.993999569,0.990898017,,,,,,,,,,,,,,
54,投资,网络架构,线路联络率,,,0.40968,0.410818,0.440305603,0.477486965,0.481147699,0.492214096,0.517809229,0.562628494,0.606576031,0.622481802,0.669513761,0.687293071,0.703253543,0.747714795,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.3856,0.418155657,0.433687153,0.443538047,0.483076296,0.491426614,0.537901531,0.544279507,0.566517212,0.641216553,0.702590138,0.793625746,0.838068787,0.940193455,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.41615,0.46460175,0.504955731,0.521330724,0.551121051,0.583086072,0.649224692,0.696803587,0.734231894,0.800417655,0.856561236,0.886540879,0.93,0.93,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.3912,0.4057722,0.417336708,0.429230804,0.432020804,0.432992851,0.485709731,0.489473981,0.510215441,0.517932449,0.572185873,0.633481285,0.653277575,0.705049823,,,,,,,,,,,,,,
,,,自动化率,,,0.37792,0.421317813,0.480864064,0.558523611,0.610931743,0.696360365,0.810795585,0.897280447,0.937658067,0.939845936,0.997,0.997,0.997,0.997,,,,,,,,,,,,,,
,,,运行83年以上配电比例,,,0.33303,0.32437122,0.298529646,0.273055116,0.238650172,0.225007337,0.219607161,0.20057454,0.180049079,0.177708441,0.168230657,0.161978085,0.143323609,0.127844659,,,,,,,,,,,,,,
,,,运行83年以上线路比例,,,0.31855,0.27172315,0.255193325,0.238563227,0.230452077,0.219121517,0.206923752,0.181368669,0.152682191,0.142096226,0.12601567,0.108436484,0.102147168,0.086212209,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6799,0.6425055,0.692363927,0.7,0.67025,0.7,0.7,0.7,0.7,0.68621,0.7,0.7,0.7,0.64701,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.52424,0.537046434,0.547173596,0.556371323,0.570121643,0.587632522,0.609346943,0.614918115,0.62209216,0.633141701,0.645925134,0.647832151,0.664151351,0.667250724,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.08304,0.1016202,0.104109895,0.119596242,0.127549392,0.143301742,0.164080494,0.186928703,0.203705554,0.233701197,0.270567561,0.311287979,0.362417029,0.38796743,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.11338,0.128540526,0.139062486,0.152352886,0.153092886,0.153683387,0.154473759,0.169435646,0.184200752,0.18430601,0.202499646,0.210310346,0.234435948,0.240296846,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.285821878,0.39820761,0.513038511,0.585828957,0.660677836,0.711740774,0.798912021,0.849277303,0.88486681,0.924489699,0.946828686,0.967279129,0.978147996,0.991735484,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005823823,0.005033737,0.004383347,0.004107092,0.003431283,0.003023716,0.00226272,0.002093762,0.001890593,0.001449188,0.001143647,0.000822662,0.000657415,0.000473854,,,,,,,,,,,,,,
,,,电压合格率,,,0.604454729,0.661757345,0.712817821,0.761831801,0.802594845,0.835466361,0.878338812,0.919221969,0.935624467,0.960454917,0.976694816,0.98651691,0.993243855,0.99054483,,,,,,,,,,,,,,
,,,系统失负荷量,,,2097.134283,2078.570096,2064.267987,2061.167909,2060.968932,2048.852816,2018.761889,2054.775987,2022.25386,2017.016877,2028.033088,2049.478357,2044.040948,2050.056542,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.145310541,0.143520173,0.137404707,0.131128525,0.127628058,0.125458773,0.119302441,0.110470497,0.102055927,0.098098426,0.088674192,0.081887448,0.079268429,0.070982193,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.64430002,0.653703738,0.662510147,0.667648951,0.674574803,0.678515311,0.68523072,0.689080026,0.692421899,0.695396685,0.697640833,0.698547866,0.699369536,0.699233229,,,,,,,,,,,,,,
,,,配电重载比例,,,0.07811203,0.075329024,0.073231893,0.071867545,0.068965141,0.067246665,0.06372787,0.062582516,0.061841353,0.059209461,0.057183184,0.054795914,0.053861636,0.052716461,,,,,,,,,,,,,,
,,,网损率,,,0.127549992,0.123360364,0.119185946,0.116142079,0.113612205,0.111931412,0.108834494,0.106746268,0.105138237,0.103728212,0.102433448,0.101568478,0.101190857,0.100702342,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.767925925,0.772307076,0.776739411,0.779341392,0.783198039,0.78515139,0.788607831,0.790648978,0.793196794,0.795621034,0.79666725,0.797920307,0.798606607,0.799270828,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.082974632,0.172362528,0.282020461,0.349048698,0.449282723,0.515011111,0.644017152,0.717349665,0.788975018,0.852065558,0.911196629,0.946214825,0.954608332,0.971091679,,,,,,,,,,,,,,
55,投资,网络架构,线路联络率,,,0.39366,0.41557374,0.439954066,0.474710437,0.478270766,0.506249605,0.540505829,0.551496114,0.567489501,0.582196937,0.624697314,0.649893439,0.69928534,0.706977479,0.39636,0.39639303,0.414825306,0.447319955,0.459695807,0.489116339,0.521846374,0.554505259,0.600020899,0.628371887,0.678222723,0.708629708,0.73,0.73
,,,无功补偿比例,,,0.3599,0.365429373,0.371143359,0.390712736,0.406909555,0.435060298,0.45499397,0.482210882,0.522365897,0.556699583,0.563430587,0.57208693,0.607764351,0.660363593,0.3714,0.391995818,0.405715672,0.441381768,0.476371304,0.483820019,0.493672354,0.502199422,0.538266471,0.567381794,0.611895475,0.654283143,0.692528967,0.741446695
,,装备水平,电缆化率,,,0.42245,0.451215005,0.472873325,0.486285732,0.509539031,0.526261176,0.529945004,0.538761362,0.53881034,0.585490909,0.599489464,0.649901078,0.690785764,0.710064967,0.40115,0.432075018,0.442484098,0.462355657,0.465676211,0.492981771,0.511759894,0.557399572,0.599356558,0.604260385,0.610742451,0.638059295,0.659811316,0.681525107
,,,架空线路绝缘化率,,,0.4297,0.45612655,0.490716147,0.50257512,0.529923583,0.531336713,0.535011792,0.55730395,0.592089004,0.606841889,0.655894941,0.708585168,0.716320556,0.741212696,0.4712,0.500846333,0.509360721,0.535932372,0.536468304,0.549343544,0.587110912,0.609372201,0.653450124,0.674306073,0.708639491,0.747732769,0.762313558,0.769492011
,,,自动化率,,,0.39226,0.442581354,0.480263995,0.524173846,0.573670834,0.608173037,0.65309096,0.713082029,0.791419184,0.79492404,0.848411072,0.878711467,0.899298422,0.941180034,0.42922,0.433328249,0.476846786,0.481070286,0.524847682,0.56541091,0.606685906,0.653834068,0.729959034,0.77062818,0.861011857,0.962242251,0.997,0.997
